,CD119 (IFN-g R a chain),CD11b,CD14,CD16,CD163,CD20,CD204,CD206,CD273,CD274,CD279 (PD-1),CD32,CD36,CD38,CD4,CD54,CD64,CD68,CD7,CD71,CD81,CD82,CD86,CD88,CD8a,CXCR4,HLA-ABC,HLA-DR,Neuropilin-1,Slamf7
batch1_sample1_transformed,-0.7716157,-0.011529163,-0.30185366,0.22889568,-0.2260406,-0.76980454,-0.018685563,-0.61246246,0.6504511,-0.16689955,-0.77438843,-0.30267137,-0.51443595,0.26878685,-0.4165811,-0.27422795,-0.6241555,0.30244347,-0.2691061,-0.106647365,0.44792044,-0.39378488,-0.30568635,0.4419342,-0.51272875,0.33773905,-0.45798817,-0.33399278,0.20709784,-0.73932534
batch1_sample1_transformed,-0.8696428,-0.077173136,-0.21755935,-0.11645946,-0.2008659,-0.6730104,-0.12142354,-0.7268679,0.48751083,-0.3477237,-0.62175643,-0.6091854,-0.42886254,0.21884376,-0.28206947,-0.4956672,-0.56112367,0.19668734,-0.1609285,-0.3347611,-0.12919642,-0.67558867,-0.27157158,0.17278758,-0.48817503,0.39665473,-0.69402325,-0.61445725,0.18094218,-0.5748341
batch1_sample1_transformed,-0.71611893,-0.8215537,-0.5474762,0.14579804,-0.57417697,-0.34085426,-0.2280046,-0.86605245,-0.18759756,-0.40431544,-0.3249242,-0.7615808,-0.56873584,-0.57118046,0.3304985,-0.64662796,-0.72223294,-0.62850547,-0.38606966,-0.34987965,-0.5884073,-0.1960981,-0.402588,-0.5910407,-0.26493928,-0.49099332,-0.7101764,0.4779337,-0.37406546,-0.16744576
batch1_sample1_transformed,0.5634366,0.3128209,-0.19787867,0.42668137,0.3209234,-0.4470031,0.76363575,0.32270336,0.32292998,0.5100855,-0.13677312,-0.118276365,0.66106296,-0.22234796,-0.67731065,-0.18679327,0.32262096,-0.10383578,-0.7150847,0.36321068,-0.16991514,-0.687847,0.40297073,-0.6247044,0.09704099,0.27422935,0.35912243,-0.38298,0.008229835,0.39937878
batch1_sample1_transformed,-0.54824257,-0.7107825,-0.5430536,0.18546925,-0.5426514,-0.32685727,0.11351739,-0.76829076,0.13931286,-0.4755627,-0.5044166,-0.4552024,-0.61109334,-0.4802077,0.12121067,-0.565125,-0.554605,-0.69881094,-0.5802775,-0.43006596,-0.23798205,-0.12220325,-0.3891543,-0.45886484,-0.19665204,-0.3255135,-0.5474064,0.49994925,-0.27997148,-0.35426202
batch1_sample1_transformed,-0.030646406,-0.20171666,0.89926106,-0.35198677,-0.31955847,0.3967405,-0.26720807,0.34954208,0.014348967,0.5353143,0.0050464044,0.71624064,-0.61447334,0.12335888,-0.6755582,0.35080153,-0.8499781,0.738988,0.32434043,-0.8271229,-0.651256,0.8160531,-0.72747946,0.6479041,0.092893176,-0.34053737,0.7284398,0.8926187,-0.11541091,0.2819101
batch1_sample1_transformed,-0.3621015,-0.0581169,-0.13452153,-0.08207409,0.16859846,-0.16900267,-0.1100524,-0.3587025,0.3656158,0.6260812,-0.11188049,-0.16055892,-0.0068819737,0.76167834,-0.61475044,0.09052317,-0.27939835,-0.09480251,-0.041860145,-0.6526225,-0.01398109,-0.5442582,-0.30853426,0.2396788,0.004937729,-0.22640945,-0.44782844,0.33408713,0.5377521,-0.5208104
batch1_sample1_transformed,0.9626712,0.3392173,0.49570486,0.47358808,0.63614464,0.50409126,0.59973603,0.8835518,0.48141533,0.5697882,0.10253883,0.26947713,0.8839182,-0.10146199,-0.084936865,0.426287,0.8380533,-0.86646307,-0.08433324,0.30577758,0.77440983,-0.8233466,0.7988179,-0.64333135,0.82462573,0.25129756,0.5966927,-0.040877532,-0.3854201,0.29163632
batch1_sample1_transformed,-0.69525284,-0.8724309,-0.5769872,0.06371316,-0.61647534,-0.35586396,-0.698977,-0.8833919,-0.41969743,-0.5601074,-0.2627432,-0.77801967,-0.6673223,-0.51726145,0.47951323,-0.7767848,-0.7961677,-0.3465813,0.07233202,-0.46644035,-0.7529546,-0.029726716,-0.5467722,-0.392987,-0.1960114,-0.5419012,-0.68781173,0.5792415,-0.4888428,-0.25002477
batch1_sample1_transformed,0.25754696,0.96665835,0.46399587,-0.5571446,0.8851552,-0.20653278,0.84809726,0.923175,0.72061205,0.43875334,-0.21637537,0.98389447,0.48190534,0.9749128,-0.077901155,0.7096707,0.9511012,-0.6849935,-0.8312023,0.22088784,0.73942065,-0.57777196,0.6693765,-0.6156542,0.5248181,0.8474032,0.5704329,-0.964592,0.8750047,-0.075964674
batch1_sample1_transformed,0.10808726,-0.84543324,-0.5264017,-0.015344735,-0.3050361,-0.77501416,-0.26378614,-0.5788154,-0.17668664,-0.812641,-0.14468023,-0.17623155,-0.63239574,-0.6849841,0.25517356,-0.42796844,-0.6544807,-0.24797915,-0.6825806,0.08628911,-0.4995499,0.19126646,-0.19930121,-0.72728205,0.08245773,-0.34974802,-0.005719836,0.6126693,-0.7306898,-0.02963832
batch1_sample1_transformed,-0.35991254,-0.70495033,0.019115191,0.3403025,-0.3416645,-0.3225564,-0.06874355,-0.6426622,0.13009039,-0.27472895,-0.5286347,-0.0059611965,-0.70371443,-0.25628808,-0.6297678,-0.50406927,-0.8919702,0.05108371,-0.7241098,-0.71546465,-0.6455714,0.5904425,-0.66581404,-0.13340376,-0.30203667,-0.27518812,-0.16233298,0.8231946,-0.33096915,0.007497093
batch1_sample1_transformed,0.70829093,0.89620394,0.08556613,-0.33287436,0.9732533,0.89688724,0.58811986,0.9600051,-0.6489231,-0.24358933,-0.29123077,0.98385,-0.5037357,-0.33674473,-0.8217066,0.83460057,-0.13547896,0.97555554,-0.97912633,0.8846209,-0.7355265,0.9130497,0.76488847,-0.8317408,-0.8040844,0.23536211,0.99477,0.8645128,0.49197838,0.8177058
batch1_sample1_transformed,-0.89227664,-0.31734985,-0.19622084,0.15316853,-0.40103826,-0.7682101,-0.06636308,-0.8572978,0.51386255,-0.18638931,-0.7038538,-0.7634798,-0.49049222,-0.2767594,-0.31900403,-0.6959232,-0.7737561,0.25654292,-0.31412008,-0.07317902,-0.3134021,-0.61253464,-0.20348927,-0.18013194,-0.5894752,0.0026894705,-0.6711678,-0.34357026,-0.09793576,-0.4019593
batch1_sample1_transformed,-0.48019603,-0.09969018,-0.23442121,-0.46487227,0.8409476,-0.4183943,-0.81440717,-0.77681446,-0.18157293,0.18179235,0.3228297,-0.68785876,0.36693335,0.5110344,-0.19731666,-0.62753713,-0.39852372,0.49737462,0.21785453,-0.09646021,-0.7651471,-0.86002517,0.5740577,-0.7769405,-0.17208797,-0.62058365,-0.20695631,-0.033954427,0.19148068,-0.15640628
batch1_sample1_transformed,0.34324232,-0.038812872,-0.5080842,-0.09594528,-0.5635047,-0.7533053,0.6283504,-0.5844754,0.5873562,-0.87996846,-0.3154523,0.8354344,-0.8500908,-0.4622998,-0.3273753,-0.21639529,-0.0038936385,-0.38035807,-0.82335454,-0.26812297,0.4712792,0.19285354,-0.15850972,0.18175602,0.03505748,0.21462071,0.19739254,0.35963443,-0.21766092,-0.6470078
batch1_sample1_transformed,0.1631436,0.43889415,0.57940817,0.55470186,0.06718706,-0.37641686,0.8866705,-0.10464751,0.8638181,0.367532,-0.6952743,-0.17394294,0.14589633,-0.50624436,-0.88527423,-0.29306352,-0.17323115,-0.25971523,-0.89110416,-0.32254758,0.684927,-0.18989387,0.05133832,-0.39859456,-0.3908954,-0.07972472,0.026180116,0.045426223,-0.18641688,0.099079564
batch1_sample1_transformed,-0.39923772,0.5837054,0.75522584,-0.5490469,0.7262445,0.59926724,-0.07760085,0.55740774,0.4828213,0.86026573,-0.18893118,0.6503948,-0.12967893,0.9325435,-0.78488374,0.5599529,-0.09143062,0.36456662,0.13865948,-0.7326399,-0.115274124,-0.31098655,-0.2367948,0.004154362,0.034124188,-0.48744568,0.3062669,0.42909157,0.7668201,-0.17433338
batch1_sample1_transformed,-0.969005,-0.6794688,-0.57404864,0.8747568,-0.69238055,-0.64148897,-0.9966975,0.3435635,-0.677321,-0.056400348,-0.99148846,-0.9587393,-0.85776913,0.107060544,0.8972347,-0.6949521,-0.9620012,0.98585397,0.99747276,0.9611781,0.15626432,0.41872954,-0.8160813,0.91031814,-0.8685148,0.065433875,-0.66905737,-0.81598204,-0.42487776,-0.61978966
batch1_sample1_transformed,-0.77935606,-0.30228907,-0.12285869,-0.36967883,-0.4375394,-0.7368416,0.22461441,-0.80783623,0.37011054,-0.73903275,-0.12793115,-0.6353907,-0.7196932,-0.6170188,-0.0120448,-0.31856823,-0.43400937,-0.016604602,-0.5397897,-0.0379225,0.06855364,-0.5657598,-0.17862515,-0.46996236,-0.4855446,-0.15344992,-0.6896951,-0.26217014,-0.44566673,-0.412636
batch1_sample1_transformed,-0.86422294,-0.22515757,-0.07111703,-0.4437258,-0.14547478,-0.7901441,0.076079614,-0.8830915,0.48656198,-0.66928333,-0.31511506,-0.62728643,-0.6274299,-0.4719355,-0.13996346,-0.42658925,-0.6353212,0.115898676,-0.58065164,-0.12528041,-0.12176298,-0.65199006,0.06236498,-0.4862623,-0.5679699,-0.08584717,-0.6102299,-0.32920715,-0.20964655,-0.46377754
batch1_sample1_transformed,-0.8947658,-0.46887395,-0.1427368,0.063468926,-0.5358787,-0.74941266,-0.12019141,-0.8108626,0.6064725,-0.47382686,-0.783555,-0.7541682,-0.6922274,-0.3156522,-0.24188633,-0.66574746,-0.75529975,0.066100776,-0.27315617,-0.23198603,-0.090706035,-0.6346581,-0.34812197,-0.15937538,-0.53884435,0.0047688135,-0.7488404,-0.17982769,-0.30940363,-0.5020873
batch1_sample1_transformed,-0.836152,0.032674454,0.708252,-0.8265293,0.89522994,-0.423485,-0.97352105,-0.70296353,0.1932275,0.057846144,-0.20708057,-0.5221386,-0.45292,0.7965129,-0.31436792,-0.4810852,-0.80221766,0.86597055,0.79662687,-0.65971756,-0.56476974,-0.7571986,0.2839786,-0.52548325,-0.4609955,-0.8330506,-0.21360582,0.4123513,0.14886305,-0.3616307
batch1_sample1_transformed,-0.32539332,0.06453279,-0.6165356,-0.21809822,-0.025808599,-0.2756461,0.23108304,0.36201864,-0.117962815,-0.272766,0.085939266,-0.07355879,0.37541607,0.5983833,-0.074695416,0.47042888,0.47162634,0.042176187,0.12882026,-0.2135454,0.35187796,0.06514609,-0.5355855,0.7414616,-0.11459405,0.71844804,-0.20141627,-0.80965465,0.47121832,-0.60544556
batch1_sample1_transformed,-0.8907428,-0.52337587,0.056067336,0.44898653,-0.49355373,-0.46147257,-0.40361413,-0.85328656,0.674216,0.019583402,-0.89445555,-0.89784086,-0.31826332,-0.19435224,-0.59413,-0.82944065,-0.8665887,-0.09630168,0.2129074,-0.6201177,-0.2394602,-0.7458056,-0.22539212,0.24029304,-0.58336836,0.008713089,-0.85752094,0.088053286,-0.1805087,-0.25030768
batch1_sample1_transformed,0.98545367,0.9509836,0.94935685,-0.67904264,0.94650024,0.9956454,0.98538923,0.99919355,0.03805264,0.41045147,0.9809532,0.9465669,0.99596876,0.40727744,-0.067827865,0.99715203,0.9992618,-0.9783502,-0.029065523,-0.11125956,0.99507964,0.74033946,0.81777614,0.15016723,0.8029952,0.7176123,0.92353165,-0.6717024,-0.10722972,0.7551728
batch1_sample1_transformed,-0.8038156,-0.48818308,0.26219437,0.36687297,-0.57884395,-0.37511358,-0.3725029,-0.91383076,0.64622504,-0.31116232,-0.83050245,-0.91938245,-0.2966499,-0.6780599,-0.39335617,-0.8676794,-0.84534514,-0.24900213,0.2572515,-0.5638934,-0.25317517,-0.80465287,0.13050766,0.14674284,-0.48773682,0.0038512398,-0.856957,-0.057740726,-0.37712914,-0.10109577
batch1_sample1_transformed,-0.9020976,-0.20753421,-0.19281697,-0.23513424,0.2702406,-0.5665534,-0.3517029,-0.8590415,0.10785593,0.09714611,-0.46610534,-0.62452716,-0.19824615,0.30197474,0.09436997,-0.5778441,-0.6980288,-0.2007188,-0.35961884,-0.30658057,-0.59748393,-0.5896276,0.073235825,-0.61814433,-0.513143,-0.17170244,-0.64784276,-0.4564891,0.4112047,-0.16647555
batch1_sample1_transformed,-0.5715732,-0.9146468,-0.7071532,-0.028440552,-0.49800402,-0.528406,-0.6866725,-0.8682488,-0.49024513,-0.77692753,-0.06531548,-0.7304379,-0.7092937,-0.6098505,0.5361862,-0.7054396,-0.7589441,-0.3520822,-0.18698056,-0.22412942,-0.7358953,0.030459667,-0.4805638,-0.6344628,-0.12547311,-0.6066128,-0.59292096,0.6426756,-0.6537618,-0.28748852
batch1_sample1_transformed,-0.74679655,-0.6821189,-0.40608191,-0.015781604,-0.5541508,-0.54214925,0.006234857,-0.8453826,0.18028678,-0.6322522,-0.48228502,-0.6329054,-0.7084264,-0.6427582,0.21654187,-0.59699565,-0.65835243,-0.4916613,-0.5248154,-0.2522608,-0.27895647,-0.3057703,-0.30580837,-0.5454694,-0.37051183,-0.3345909,-0.6198362,0.28560293,-0.41837567,-0.35649702
batch1_sample1_transformed,0.9956676,0.99412376,0.9999408,0.12159665,0.9946028,0.9999737,0.9998416,0.99974364,0.6735081,0.9133284,0.97969157,0.98758405,0.9523342,-0.9370833,-0.9992416,0.9982583,0.9694174,-0.043520797,-0.989377,-0.35360372,0.9509772,0.9874685,0.7503113,-0.91663307,-0.28984305,-0.7822562,0.9981105,0.97989035,-0.7969989,0.99684376
batch1_sample1_transformed,-0.7454313,-0.60872114,-0.51514935,0.41983503,-0.6829514,-0.40342453,-0.15839772,-0.84866947,0.21223217,-0.18284991,-0.69797915,-0.75124365,-0.43259376,-0.4655861,-0.09190805,-0.8074829,-0.68487877,-0.42921442,-0.033227805,-0.3811101,-0.43579206,-0.46059102,-0.3142452,-0.026537798,-0.39744496,-0.15660845,-0.7274088,0.21489689,-0.19564906,-0.2149061
batch1_sample1_transformed,-0.83180267,0.14069271,0.71840274,-0.82055134,0.5260549,0.57524264,-0.9998025,0.84062785,-0.9377226,-0.008465417,-0.7809023,-0.12662776,-0.9137295,0.36797258,0.8928356,0.5110359,-0.88350075,0.9993379,0.9999747,0.9332303,-0.3779553,0.5738368,-0.047620986,0.93873197,-0.8072766,-0.9376438,0.8454397,0.13909148,0.13204868,0.04371138
batch1_sample1_transformed,0.8719876,0.9774569,0.7062347,-0.19506061,0.98123175,0.99647737,0.9850911,0.9967078,-0.21924864,0.5870391,0.58284134,0.99743545,0.6105083,0.45187026,-0.08774242,0.99006385,0.9540288,-0.33004352,-0.9850937,0.8958315,0.58568376,0.7941073,0.8767109,-0.8363017,0.3470984,0.8609318,0.99696577,0.19153097,0.7543492,0.29317263
batch1_sample1_transformed,-0.9304675,-0.31290534,0.08939618,-0.1866045,0.20374574,-0.82861733,-0.27574614,-0.90688235,0.6399617,-0.13757703,-0.701323,-0.76666754,-0.36197647,-0.042049486,-0.43531886,-0.5750771,-0.87930715,0.3675759,-0.48464665,-0.19366476,-0.34204513,-0.6965896,0.14226618,-0.43942848,-0.64494133,-0.120489255,-0.5745204,-0.27953082,0.077875435,-0.46118835
batch1_sample1_transformed,-0.17120682,-0.72823095,-0.88343585,0.4905161,-0.13456267,-0.4856729,-0.6285955,-0.44540185,-0.51837194,-0.26313213,-0.47914508,-0.63353324,0.30115503,-0.33341524,0.029144367,-0.8061782,-0.43632254,0.21369782,0.17949986,0.34522268,-0.740418,-0.0039144773,-0.044601273,-0.25023034,-0.2999576,-0.18872401,0.0713824,0.3970323,-0.38313636,0.12924358
batch1_sample1_transformed,-0.64742124,-0.68238497,-0.47202414,-0.3426284,0.01592071,-0.50968194,-0.85823166,-0.9017454,-0.4047002,-0.40707678,0.09317014,-0.73601174,-0.33380112,-0.10354662,0.35569707,-0.81247646,-0.6438966,-0.020887733,0.35702145,-0.43098554,-0.7695431,-0.4443817,0.0031736402,-0.58710045,-0.23858455,-0.7082774,-0.6211602,0.44752488,-0.3019259,-0.07687334
batch1_sample1_transformed,-0.8651243,-0.74861044,0.072119325,-0.09072986,-0.47511116,-0.23302688,-0.6833525,-0.8205154,0.051659163,-0.18333848,-0.6108758,-0.75459886,-0.71048796,-0.19304259,0.06386236,-0.60746074,-0.8763932,-0.08845869,0.32148,-0.6650655,-0.5433208,-0.19534732,-0.56650233,-0.10553245,-0.41669694,-0.5379319,-0.70171815,0.56467265,-0.24563354,-0.29371905
batch1_sample1_transformed,-0.6653329,-0.877374,-0.77473843,0.2774405,-0.4527597,-0.35305786,-0.67606986,-0.85329133,-0.5286955,-0.5770787,-0.28779075,-0.88919514,-0.22196133,-0.6530451,0.37782592,-0.8614093,-0.6794869,-0.31326345,0.19143172,-0.118947156,-0.7988208,-0.25821453,-0.30244985,-0.56009495,-0.34609506,-0.5094383,-0.6362592,0.44061062,-0.61428964,0.034504447
batch1_sample1_transformed,0.53110504,-0.01370839,-0.9450247,0.20381759,-0.71972626,-0.11473928,-0.6934466,0.448127,-0.9614662,-0.54151267,-0.28505236,0.94247425,-0.63680184,-0.71634513,0.7974903,0.000650335,-0.3252936,0.96313983,0.74151707,0.97866476,-0.8881454,0.9868135,0.06406205,0.86447346,-0.45822152,0.12043884,0.97088724,-0.112320855,0.55076426,0.5449895
batch1_sample1_transformed,-0.50033635,-0.50303817,-0.3633366,0.08979421,-0.046107747,-0.584012,-0.09382925,-0.7825989,0.39061084,-0.53936005,-0.613584,-0.2552139,-0.38943377,-0.4254961,-0.3477832,-0.6866573,-0.6200539,-0.39117312,-0.496404,-0.35114682,-0.23372787,-0.32183692,0.14952835,-0.497965,-0.38794366,-0.33389178,-0.2389357,0.52569973,-0.33393422,-0.12308739
batch1_sample1_transformed,-0.6031761,-0.81747216,-0.41354162,-0.18753682,-0.5439334,-0.4434422,-0.285906,-0.859119,-0.0843047,-0.6224003,-0.11419769,-0.55921304,-0.7703735,-0.5566797,0.39055943,-0.45277762,-0.6820192,-0.578449,-0.42976028,-0.39207783,-0.39718243,-0.07950862,-0.4144996,-0.60394377,-0.12227173,-0.6396426,-0.6225168,0.62058264,-0.44300777,-0.37934405
batch1_sample1_transformed,-0.9033983,-0.23859736,-0.061267044,-0.30030033,-0.27455997,-0.72156656,-0.29274505,-0.8724671,0.4543739,-0.5687556,-0.571176,-0.70680153,-0.5774357,-0.25310695,-0.038105905,-0.61368895,-0.69102854,0.08040252,-0.1750876,-0.32031855,-0.17348549,-0.6594193,-0.052963942,-0.16970748,-0.5797951,0.06981974,-0.7386707,-0.39750457,-0.12470512,-0.44425997
batch1_sample1_transformed,-0.3911645,-0.8274872,-0.6271933,-0.061123997,-0.40368703,-0.39337292,-0.29452366,-0.7123114,-0.16245572,-0.7073786,-0.22273286,-0.3917369,-0.679073,-0.489684,0.3835797,-0.4505487,-0.52727365,-0.5499261,-0.45182422,-0.31154034,-0.2785487,0.20530604,-0.47124407,-0.538578,-0.081815764,-0.54609597,-0.3271504,0.63794947,-0.48876637,-0.46799615
batch1_sample1_transformed,0.81763744,0.69250643,0.97480196,0.93431616,-0.15600035,0.87049013,0.98806924,0.94045293,0.6280065,0.97235036,-0.41333288,-0.75177896,0.9829396,-0.9165971,-0.29068673,0.4852327,0.44714612,-0.848552,-0.58373165,0.5160903,0.76433307,-0.156622,0.41459325,-0.36782703,0.49780968,0.83467364,0.63849294,-0.9125175,-0.41406006,0.8612875
batch1_sample1_transformed,-0.8849201,-0.54624826,-0.21226718,-0.20759988,-0.4085349,-0.72691125,-0.45208713,-0.829682,0.34746855,-0.72391087,-0.63953525,-0.70812756,-0.7739844,-0.456448,0.20228973,-0.5623297,-0.7352986,0.15391017,-0.024096034,-0.029926125,-0.05580561,-0.47859636,-0.26358166,-0.26313263,-0.5495004,-0.22388786,-0.6605366,-0.13725726,-0.41474614,-0.5627795
batch1_sample1_transformed,-0.9370409,-0.4222223,0.040925495,-0.16170892,-0.401066,-0.81168586,-0.34133667,-0.8250448,0.59363866,-0.58044153,-0.7601634,-0.8107634,-0.7095271,-0.24397714,-0.16664569,-0.58969885,-0.81814104,0.39153177,-0.17077841,-0.1995334,-0.098738685,-0.65061164,-0.3442874,-0.08913711,-0.62076074,0.13596031,-0.77023244,-0.43231598,-0.30690804,-0.5654248
batch1_sample1_transformed,-0.34198716,-0.48929995,-0.7477255,0.5573826,-0.5488066,-0.59697264,-0.21434683,-0.40452817,-0.07709468,-0.3516693,-0.78976786,-0.08835193,-0.54236937,-0.37630454,0.15855755,-0.60436344,-0.6156557,0.14321877,-0.25477597,0.33121753,-0.267756,0.27871412,-0.3548871,0.1582388,-0.34842452,0.20802008,0.05556416,0.13931665,-0.11483133,-0.34432667
batch1_sample1_transformed,-0.41135576,-0.3681395,-0.674307,0.4462,-0.69352597,-0.54643434,-0.013397392,-0.7857879,0.1713599,-0.54207325,-0.6689944,0.025866684,-0.7155789,-0.49177307,-0.17595452,-0.7620102,-0.557428,-0.12479404,-0.2060664,-0.123091064,-0.28893194,-0.023628864,-0.30067298,0.2625581,-0.3662513,-0.044470668,-0.30152422,0.3324895,-0.13746645,-0.37065074
batch1_sample1_transformed,0.6346173,0.27300397,-0.91048306,0.3270427,0.2893623,-0.27932,-0.4730334,0.23234738,-0.6673904,-0.67908794,-0.3936827,0.804167,-0.3287268,-0.50554067,0.21093674,-0.43434775,0.09642383,0.84087646,-0.19260587,0.90877265,-0.49356863,0.6471211,0.5703567,0.050716113,-0.41907352,0.14671887,0.9075044,0.3236893,0.026293693,0.03470831
batch1_sample1_transformed,0.6011256,-0.10976197,-0.036628332,0.043845188,-0.28272733,-0.25048316,-0.17794661,0.5592526,-0.66559273,0.5409113,0.6858234,-0.49533716,0.9147901,0.54071236,0.6240032,0.11166733,0.81100196,-0.8668674,0.7769572,-0.22311948,0.14400883,0.09577928,-0.09444178,0.08004918,0.5513779,0.11987507,-0.8193603,-0.9218283,0.11117126,0.848547
batch1_sample1_transformed,0.9952736,0.9730838,0.78446096,-0.8420987,0.22474176,0.9999782,0.95061177,0.9993246,-0.99229544,0.38200212,0.99954885,0.9999887,0.73874205,-0.5943379,0.34004962,0.9991417,0.99861485,0.5051881,0.9789268,0.9860054,-0.11808405,0.9999074,0.8729846,0.96432585,0.7369397,-0.8127399,0.99993473,0.9659034,0.5240609,0.98388124
batch1_sample1_transformed,0.2448939,0.9279666,0.76557124,-0.14550772,0.8994539,0.61372524,0.97524965,0.94193476,0.788379,-0.252866,-0.48058042,0.9822037,-0.053879954,0.0382329,0.48332533,0.9023949,0.885535,-0.9368047,-0.9668697,0.6645151,0.9647321,-0.38990876,0.81749594,-0.9392589,0.22124697,0.8098344,0.93836933,-0.4758564,0.020858478,-0.44864994
batch1_sample1_transformed,-0.75613993,-0.6856349,-0.16540408,-0.03842832,-0.3227432,-0.2729065,-0.034912176,-0.8815199,0.24522102,-0.40089613,-0.45229948,-0.7334158,-0.5805335,-0.6086024,-0.044741157,-0.5587582,-0.736963,-0.6242217,-0.49425223,-0.49990696,-0.30431214,-0.44408298,-0.12273871,-0.6437645,-0.4283724,-0.56919146,-0.68310666,0.5497478,-0.31902936,-0.18120368
batch1_sample1_transformed,-0.41078305,-0.68182576,-0.29543075,0.26225942,-0.33957702,-0.73367435,0.3044613,-0.78044844,0.3024439,0.058597364,-0.15625207,-0.481608,-0.5164758,-0.27255884,-0.4954505,-0.25769877,-0.748107,-0.29245454,-0.7590002,-0.17873432,-0.37366176,-0.32355443,-0.32389766,-0.6348126,-0.14950831,-0.52113223,-0.5452941,0.5783058,-0.27191302,-0.14756356
batch1_sample1_transformed,-0.03128013,-0.5452561,-0.2796473,-0.27597928,-0.22246648,-0.2693879,-0.4706488,-0.7196735,0.16625275,-0.064417765,0.064881735,0.027645802,-0.5659706,0.27639678,-0.20769726,-0.41182363,-0.38593385,-0.32326442,0.041086957,-0.6880871,-0.30378264,-0.3006275,-0.2898125,-0.114473216,0.24743964,-0.69989574,-0.29452255,0.7743466,0.019513847,-0.5178404
batch1_sample1_transformed,-0.8561454,-0.11870916,-0.2772807,0.11409939,-0.24426872,-0.65668285,0.113149345,-0.85390264,0.433659,-0.0289841,-0.58130604,-0.652803,-0.32179385,-0.12850821,-0.28933373,-0.6518692,-0.6544761,0.07252574,-0.39199883,-0.07782839,-0.41050547,-0.66612273,-0.043451212,-0.22894736,-0.5065242,0.08621327,-0.59654355,-0.48529595,0.20345132,-0.3853216
batch1_sample1_transformed,0.35793602,0.05481505,0.5367687,-0.6945293,0.8383812,0.46081263,-0.055335257,0.33790132,0.46267533,-0.6427376,-0.18501143,0.9420397,-0.83142203,0.39400092,-0.6755892,0.5579655,-0.20079674,-0.24519667,-0.52067107,-0.7602445,0.2860056,-0.050708067,0.12461645,-0.6365243,0.047706068,-0.6766631,0.81774545,0.9500451,-0.07667536,-0.45215243
